lemma	upos	sense_id	definition
foglalkozás	NOUN	6070ac2c19cad2110a6ea75f@6070ac2c19cad2110a6ea75f-2	Állandó jellegű, rendszeres munka(kör), alkalmaztatás, elfoglaltság mint a megélhetés forrása v. élethivatás.
foglalkozás	NOUN	6070ac2c19cad2110a6ea75f@6070ac2c19cad2110a6ea75f-3	Szakképzettség.
foglalkozás	NOUN	6070ac2c19cad2110a6ea75f@6070ac2c19cad2110a6ea75f-4	A tanmenet, kiképzési terv szerinti időhöz kötöt feladat végzése.
foglalkozás	NOUN	6070ac2c19cad2110a6ea75f@6070ac2c19cad2110a6ea75f-5	Alkalmi, hivatásszerű, szellemi foglalkozás; ülőfoglalkozás; foglalkozás nélküli | állandó jellegű, rendszeres munka, alkalmaztatás nélkül lévő személy.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-0	Elfogott, személyes szabadságától hosszabb-rövidebb időre és kisebb-nagyobb mértékben megfosztott, a rabságnál rendsz. enyhébb körülmények között fogva tartott személy.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-1	Vmely hatóság által letartóztatott személy.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-2	Hadifogoly.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-3	v.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-4	Vkinek, vminek tehetetlenül kiszolgáltatott személy.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-5	Vminek a foglya | az a személy, akit vmely természeti erő, a földrajzi környezet, baleset, szerencsétlenség a külvilágtól vhol elzárt, s nem tud onnan (ki)szabadulni.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-6	Vkinek, vminek a foglya | az a személy, aki vki iránt leküzdhetetlen vonzalmat, általában szerelmet érez, s ez a körülmény akarati elhatározásaiban korlátozza; vkinek, vminek a rabja.
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-7	Fogságban levő, foglyul ejtett személy
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-8	Barnásszürke tollazatú, mezőgazdasági területen közönséges, rendsz. csapatokban élő hasznos madár; ízletes húsáért vadásszák (Perdix perdix).
fogoly	NOUN	6070ac2c19cad2110a6ea76a@6070ac2c19cad2110a6ea76a-9	Ennek húsa mint emberi táplálék, ill. mint kész étel.
fogság	NOUN	6070ac2c19cad2110a6ea77b@6070ac2c19cad2110a6ea77b-0	A fogoly [1] (1) állapota, (jogi) helyzete.
fogság	NOUN	6070ac2c19cad2110a6ea77b@6070ac2c19cad2110a6ea77b-1	Kül. hadifogság.
fogság	NOUN	6070ac2c19cad2110a6ea77b@6070ac2c19cad2110a6ea77b-2	Az ezzel járó életkörülmények, életviszonyok összessége.
fogság	NOUN	6070ac2c19cad2110a6ea77b@6070ac2c19cad2110a6ea77b-3	Az elítéltre büntetésül kiszabott szabadságvesztés.
fogság	NOUN	6070ac2c19cad2110a6ea77b@6070ac2c19cad2110a6ea77b-4	Ennek ideje, időtartama.
fogyasztás	NOUN	6070ac2c19cad2110a6ea784@6070ac2c19cad2110a6ea784-0	A fogyaszt (1–5) igével kifejezett cselekvés, tevékenység, ill. folyamat; az a cselekvés, hogy vmit fogyasztanak.
fogyasztás	NOUN	6070ac2c19cad2110a6ea784@6070ac2c19cad2110a6ea784-1	A fogyasztott anyag mennyisége, ill. ennek mértéke v. értéke.
fogyasztás	NOUN	6070ac2c19cad2110a6ea784@6070ac2c19cad2110a6ea784-2	A javaknak olyan felhasználása, amelyben azok gazdaságilag megsemmisülnek v. átalakulnak.
fogyasztás	NOUN	6070ac2c19cad2110a6ea784@6070ac2c19cad2110a6ea784-3	Egyéni fogyasztás | vkikkel közösen fizetett ételen, italon felül külön rendelt és külön fizetendő étel, ital (ára).
fogyasztó	NOUN	6070ac2c19cad2110a6ea787@6070ac2c19cad2110a6ea787-0	Az a személy, aki fogyaszt (1, 2a)
fogyatékos	ADJ	6070ac2c19cad2110a6ea78b@6070ac2c19cad2110a6ea78b-0	Olyan, amiben hiányosság tapasztalható; nem teljes, nem tökéletes; hiányos.
fogyatékos	ADJ	6070ac2c19cad2110a6ea78b@6070ac2c19cad2110a6ea78b-1	Olyan személy, akinek vmilyen testi, értelmi v. érzékszervi fogyatékossága van.
fogyatékosság	NOUN	6070ac2c19cad2110a6ea78c@6070ac2c19cad2110a6ea78c-0	A fogyatékos (1) melléknévvel kifejezett tulajdonság, állapot; hiány(osság), fogyatkozás.
fogyatékosság	NOUN	6070ac2c19cad2110a6ea78c@6070ac2c19cad2110a6ea78c-1	Vkinek testi v. szellemi fejlődésében, képességeiben, működésében mutatkozó hiányosság, hiba, tökéletlenség.
fogyás	NOUN	6070ac2c19cad2110a6ea791@6070ac2c19cad2110a6ea791-0	A fogy (1–3) igével kifejezett folyamat; az a tény, hogy vki, vmi fogy; súlyban, mennyiségben való megfogyatkozás, csökkenés, kevesbedés.
fogyás	NOUN	6070ac2c19cad2110a6ea791@6070ac2c19cad2110a6ea791-1	A fogy (5) igével kifejezett folyamat; az a tény, hogy vmi erőben, intenzitásban, fokban csökken, kevesbedik, fogy(atkozik).
fogyás	NOUN	6070ac2c19cad2110a6ea791@6070ac2c19cad2110a6ea791-2	A fogyás (1) mértéke; az a mennyiség, amennyivel vki v. vmi fogy.
fogyás	NOUN	6070ac2c19cad2110a6ea791@6070ac2c19cad2110a6ea791-3	Az anyagkönyvelésben nyilvántartott mennyiség csökkenése, apadása.
fogyás	NOUN	6070ac2c19cad2110a6ea791@6070ac2c19cad2110a6ea791-4	A hengerelés folytán létrejött keresztmetszeti csökkenés cm 2 -ben v. százalékban kifejezve.
fokoz	VERB	6070ac2c19cad2110a6ea7c0@6070ac2c19cad2110a6ea7c0-0	Általában vmit nagyobb fokra [2] (3) emel; vmit tartalmában, minőségében, mértékében, működésében, hatásában növel, erősít, nagyobbá tesz.
fokoz	VERB	6070ac2c19cad2110a6ea7c0@6070ac2c19cad2110a6ea7c0-1	Melléknevet v. ritk. más szót a közép- v. felsőfok jelével ellát, ill. fokozó szóval összekapcsol annak kifejezésére, hogy a fogalom tartalmának nagyobb v. kisebb mértékét, fokát jelölje.
fokoz	VERB	6070ac2c19cad2110a6ea7c0@6070ac2c19cad2110a6ea7c0-2	melléknévnek v. ritk. más szónak alap-, közép- és felsőfokát ebben a szokásos sorrendben megnevezi, felsorolja.
fokozat	NOUN	6070ac2c19cad2110a6ea7c1@6070ac2c19cad2110a6ea7c1-0	A hivatali előhaladás egy-egy szakasza, foka, főleg intézmény szempontjából.
fokozat	NOUN	6070ac2c19cad2110a6ea7c1@6070ac2c19cad2110a6ea7c1-1	Tudományos munkával elért cím, rang.
fokozat	NOUN	6070ac2c19cad2110a6ea7c1@6070ac2c19cad2110a6ea7c1-2	Vmely kitüntetésnek meghatározott osztálya, kategóriája, fajtája.
fokozat	NOUN	6070ac2c19cad2110a6ea7c1@6070ac2c19cad2110a6ea7c1-3	Fok [2] (2, 3), sokszor ezen belül pontosan meg nem határozott v. meghatározatlan kisebb egység, mérték.
fokozat	NOUN	6070ac2c19cad2110a6ea7c1@6070ac2c19cad2110a6ea7c1-4	A fokonként való emelkedés, lépcsőzet egy-egy része.
fokozatos	ADJ	6070ac2c19cad2110a6ea7c2@6070ac2c19cad2110a6ea7c2-0	Kisebb részletekben megvalósuló, szakaszokon, fokokon át, lépésről lépésre történő, megközelítően egyenlő arányokban, ütemben bekövetkező.
fokozatos	ADJ	6070ac2c19cad2110a6ea7c2@6070ac2c19cad2110a6ea7c2-1	Bizonyos fokozatok szerint megállapított; progresszív.
fokozatos	ADJ	6070ac2c19cad2110a6ea7c2@6070ac2c19cad2110a6ea7c2-2	Fokokból, fokozatokból (3) álló, ezekkel megjelölt.
fokozatos	ADJ	6070ac2c19cad2110a6ea7c2@6070ac2c19cad2110a6ea7c2-3	Fokozatos ellenállás | állandóan erősödő v. gyengülő e.
fokozott	ADJ	6070ac2c19cad2110a6ea7c4@6070ac2c19cad2110a6ea7c4-0	Az előzőnél v. a szokásosnál nagy(obb) fokú; erős(ebb).
fokozott	ADJ	6070ac2c19cad2110a6ea7c4@6070ac2c19cad2110a6ea7c4-1	Olyan szó, főként melléknév, amelyet fokoztak.
fokozódik	VERB	6070ac2c19cad2110a6ea7c6@6070ac2c19cad2110a6ea7c6-0	Vmi magasabb fokra (2, 3, 4) emelkedik, nagyobb fokú lesz.
folyadék	NOUN	6070ac2c19cad2110a6ea7d4@6070ac2c19cad2110a6ea7d4-0	Olyan anyag, melynek átlagos hőmérsékleten, természetes állapotában nincs saját alakja, hanem annak a helynek, tartálynak, edénynek az alakjához alkalmazkodik, azt tölti ki, amelyben van; cseppfolyós, folyékony test.
folyadék	NOUN	6070ac2c19cad2110a6ea7d4@6070ac2c19cad2110a6ea7d4-1	Ilyen állapotban levő, folyékony étel v. gyógyszer.
folyamat	NOUN	6070ac2c19cad2110a6ea7d6@6070ac2c19cad2110a6ea7d6-0	Bizonyos eredményre vezető változások v. események egységes és folytonos, összefüggő sora.
folyamat	NOUN	6070ac2c19cad2110a6ea7d6@6070ac2c19cad2110a6ea7d6-1	Vminek a lefolyása, menete.
folyamat	NOUN	6070ac2c19cad2110a6ea7d6@6070ac2c19cad2110a6ea7d6-2	Folyamatban van | éppen most történik; folyik.
folyamat	NOUN	6070ac2c19cad2110a6ea7d6@6070ac2c19cad2110a6ea7d6-3	vesz vmit | vminek a munkálatait elindítja, hozzáfog elintézéséhez.
folyamat	NOUN	6070ac2c19cad2110a6ea7d6@6070ac2c19cad2110a6ea7d6-4	Vmely élettani v. kórtani jelenség, változás lefolyása, menete.
folyamatos	ADJ	6070ac2c19cad2110a6ea7d7@6070ac2c19cad2110a6ea7d7-0	Megszakítás, zökkenő nélkül folyó; összefüggő menetben haladó.
folyamatos	ADJ	6070ac2c19cad2110a6ea7d7@6070ac2c19cad2110a6ea7d7-1	Fennakadás nélkül, rendszeres időközökben történő.
folyamatos	ADJ	6070ac2c19cad2110a6ea7d7@6070ac2c19cad2110a6ea7d7-2	Megszakítás nélküli munkával összefüggő v. ilyent lehetővé tevő.
folyamatos	ADJ	6070ac2c19cad2110a6ea7d7@6070ac2c19cad2110a6ea7d7-3	Olyan ige v. melléknévi igenév kifejezte cselekvés v. történés, amely a jelenben v. a múltban hosszabb ideig tart, többször ismétlődik.
folyamatos	ADJ	6070ac2c19cad2110a6ea7d7@6070ac2c19cad2110a6ea7d7-4	Ilyen cselekvést v. történést kifejező.
folyamatos	ADJ	6070ac2c19cad2110a6ea7d7@6070ac2c19cad2110a6ea7d7-5	Folyamatos ige; az orosz nyelv folyamatos igéi; folyamatos melléknévi igenév | jelen idejű m. i. (pl. kérdő, váró)
folyami	ADJ	6070ac2c19cad2110a6ea7d9@6070ac2c19cad2110a6ea7d9-0	Folyamban (1), folyóban (II. 1) található v. ott élő.
folyami	ADJ	6070ac2c19cad2110a6ea7d9@6070ac2c19cad2110a6ea7d9-1	Folyamon (1), folyón (II. 1) működő; folyón történő.
folyami	ADJ	6070ac2c19cad2110a6ea7d9@6070ac2c19cad2110a6ea7d9-2	Ezzel kapcsolatos.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-0	Folyadék vmely felület mentén (lefelé) halad.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-1	Folyadék vmely nyíláson át a szabadba jut, és ömölve v. részecskéivel vmely szilárd testhez tapadva lefelé halad.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-2	Apró szemekből álló v. porszerű anyag folyamatosan szóródik, ömlik.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-3	Folyik a könnye; folyik a csapból a víz; folyik a bor | átvitt értelemben is sok bort isznak, nagy a mulatozás
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-4	Hibás falú, rosszul záródó v. el nem zárt edény v. elzárószerkezet a folyadékot kiengedi; ereszt.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-5	Némely testrész bizonyos folyékony váladékot ereszt; váladék csurog v. szivárog belőle.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-6	Folyik a füle | középfülgyulladás következtében gennyes váladék távozik el belőle
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-7	folyik az orra | az orr nyálkahártyájának gyulladása következtében állandóan nyálkás, esetleg gennyes váladék távozik belőle.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-8	Cselekvés, munka folyamatban van; halad, tart.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-9	Végbemegy.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-10	Élet, idő bizonyos módon alakulva halad, telik; múlik.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-11	Munka, élet kellő iramban halad; zajlik.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-12	Folyik az aratás; folynak az előkészületek; értekezlet folyik; folyik a harc; tanítás folyik; tárgyalások folynak; üzérkedés folyik; tovább folyik | folytatódik.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-13	Az építkezés nagy iramban folyik. A tárgyalások angol nyelven folytak. A sztrájk szervezetten folyt. A kiszolgálás zavartalanul folyik. A munka lelkesedéssel folyik. Mi folyik itt? | mi történik itt?
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-14	Jól, rosszul folyik dolga v. folynak dolgai | jól, ill. rosszul telik élete, jó, ill. rossz sora van.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-15	Beszéd folyamatosan hangzik; szól.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-16	Beszéd, dal huzamosabb ideig, megakadás nélkül hangzik; árad.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-17	Hosszúkás tárgy, néha tárgyak sora vmilyen irányban húzódik.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-18	Tőke hozama, kamat rendszeresen jár vkinek; befolyik.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-19	Vmiből következik.
folyik	VERB	6070ac2c19cad2110a6ea7ef@6070ac2c19cad2110a6ea7ef-20	Egymásba folyik v. egymásba folynak | két v. több jelenség, történés úgy van egymás mellett, ill. úgy következik egymás után, hogy nem lehet megállapítani, meddig terjed az egyik, meddig a másik; összefolyik, összefolynak.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-0	Vmely épülethez, lakáshoz tartozó hosszú, rendsz. keskeny összekötő helyiség, mely az egymástól távolabb eső épületrészekbe vezet, vagy melyről több egymás után következő helyiség nyílik; átjáró.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-1	Személyszállító vasúti kocsikban a fülkék előtt húzódó szűk összekötő térség.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-2	Sötét, széles, szűk folyosó; föld alatti folyosó | két egymástól távol eső pontot rendsz. titkosan összekötő, föld alatt vezető út.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-3	A folyosó | a parlament folyosóin tartózkodó képviselők, ill. az itt zajló élet.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-4	Nagyobb ház emeletein rendsz. az udvari fal mellé épített, tartókon nyugvó gyalogútszerű építmény, amelyről az egyes helyiségek, lakások nyílnak; gang.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-5	Oszlopsorral határolt, rövidebb fedett út, mely rendsz. vmely földszintes épület mentén halad, v. ahhoz vezet.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-6	Vízszintes irányban v. csekély lejtéssel vágott hosszú üreg, szállításra, közlekedésre, víz levezetésére v. szellőztetésre.
folyosó	NOUN	6070ac2c19cad2110a6ea7f2@6070ac2c19cad2110a6ea7f2-7	Vmely állam területébe mélyen belenyúló v. azt kettéosztó, más államhoz tartozó keskeny földsáv, amelynek rendsz. az a rendeltetése, hogy az illető államot összekösse a tengerrel; átjáró, korridor.
folytat	VERB	6070ac2c19cad2110a6ea7f3@6070ac2c19cad2110a6ea7f3-0	Megkezdett dolgot, cselekvést tovább v. bizonyos időponton túl is v. ezután is végez.
folytat	VERB	6070ac2c19cad2110a6ea7f3@6070ac2c19cad2110a6ea7f3-1	Beszédet folyamatosan tovább mond.
folytat	VERB	6070ac2c19cad2110a6ea7f3@6070ac2c19cad2110a6ea7f3-2	Abbahagyott dolgot, cselekvést kisebb v. nagyobb szünet után újra tovább végez.
folytat	VERB	6070ac2c19cad2110a6ea7f3@6070ac2c19cad2110a6ea7f3-3	Mástól átvesz és tovább csinál vmit.
folytat	VERB	6070ac2c19cad2110a6ea7f3@6070ac2c19cad2110a6ea7f3-4	Cselekvést, eljárást folyamatosan, ill. rendszeresen végez.
folytat	VERB	6070ac2c19cad2110a6ea7f3@6070ac2c19cad2110a6ea7f3-5	Vmilyen módon, vmilyen eszközzel végez vmely tevékenységet.
folytatás	NOUN	6070ac2c19cad2110a6ea7f4@6070ac2c19cad2110a6ea7f4-0	A folytat (2) igével kifejezett cselekvés, tevékenység; az a cselekvés, hogy vki folytat vmit; vminek tartós, folyamatos végzése.
folytatás	NOUN	6070ac2c19cad2110a6ea7f4@6070ac2c19cad2110a6ea7f4-1	Vminek félbeszakítás utáni újrakezdése.
folytatás	NOUN	6070ac2c19cad2110a6ea7f4@6070ac2c19cad2110a6ea7f4-2	Olyan tárgy, alakulat, alkotás, jelenség, melyben egy másik, előző dolog, jelenség folytatódik.
folytatás	NOUN	6070ac2c19cad2110a6ea7f4@6070ac2c19cad2110a6ea7f4-3	Folytatólag közölt regénynek v. hosszabb közleménynek egy szakasza, mely vmely lapnak egy számában jelenik meg.
folytatás	NOUN	6070ac2c19cad2110a6ea7f4@6070ac2c19cad2110a6ea7f4-4	Olyan személy, aki vkinek a gondolatait, eszméit, művét, vmely célért vívott küzdelmét v. leszármazottjaként mintegy testi életét, a családot folytatja; utód, gyermek.
folytatódik	VERB	6070ac2c19cad2110a6ea7f6@6070ac2c19cad2110a6ea7f6-0	Megkezdett cselekvés v. folyamat bizonyos időponton túl tovább is tart (V. 1).
folytatódik	VERB	6070ac2c19cad2110a6ea7f6@6070ac2c19cad2110a6ea7f6-1	Megváltozott alakban, más módon tovább tart.
folytatódik	VERB	6070ac2c19cad2110a6ea7f6@6070ac2c19cad2110a6ea7f6-2	Kisebb v. nagyobb szünet után tovább folyik (4).
folytatódik	VERB	6070ac2c19cad2110a6ea7f6@6070ac2c19cad2110a6ea7f6-3	Vmi folytatódik | térben hosszirányban húzódó tárgynak kisebb v. nagyobb megszakítás után v. más formában további része következik (3).
folytonosság	NOUN	6070ac2c19cad2110a6ea7fc@6070ac2c19cad2110a6ea7fc-0	A folytonos melléknévvel kifejezett állapot, tulajdonság; megszakítás nélküliség, folyamatosság, állandóság.
folytonosság	NOUN	6070ac2c19cad2110a6ea7fc@6070ac2c19cad2110a6ea7fc-1	Vminek folytonos, megszakítás nélküli volta, menete.
folytonosság	NOUN	6070ac2c19cad2110a6ea7fc@6070ac2c19cad2110a6ea7fc-2	Elvileg megszakítatlan, szoros kapcsolat egymást folytató, ill. felváltó politikai rendszerek v. intézmények között.
folyó	NOUN	6070ac2c19cad2110a6ea804@6070ac2c19cad2110a6ea804-0	Több patak összefolyásából keletkező, szélesebb medrű folyóvíz, mely néhol esetleg hajózható is.
folyó	NOUN	6070ac2c19cad2110a6ea804@6070ac2c19cad2110a6ea804-1	Ennek vize.
folyó	NOUN	6070ac2c19cad2110a6ea804@6070ac2c19cad2110a6ea804-2	Ennek medre, ágya.
folyó	NOUN	6070ac2c19cad2110a6ea804@6070ac2c19cad2110a6ea804-3	Vmely folyadékból v. folyékony anyagból nagy tömegben ömlő, áradó mennyiség.
folyóirat	NOUN	6070ac2c19cad2110a6ea808@6070ac2c19cad2110a6ea808-0	Szabályos időközökben megjelenő időszaki sajtótermék, mely több szerzőtől szépirodalmi v. tudományos jellegű, néha csak egy-egy tárgykörre vonatkozó cikkeket, tanulmányokat, ismertetéseket, bírálatokat közöl, tartalmaz.
folyómeder	NOUN	6070ac2c19cad2110a6ea80b@6070ac2c19cad2110a6ea80b-0	Az a meder (1), melyben a folyó folyik.
folyóvölgy	NOUN	6070ac2c19cad2110a6ea817@6070ac2c19cad2110a6ea817-0	Olyan völgy, melyen folyó halad végig.
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-0	Nálunk csak régebben, de némely államban még ma is haszn. súlymérték, 32 lat, kb. 1/2 kilogramm.
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-1	Ilyen súlyú
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-2	Ekkora mennyiség vmiből.
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-3	Mérleg, ill. mérleggel való mérés.
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-4	Fontra tesz vmit | mérlegel, fontol, megfontol vmit.
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-5	E pénznem egysége, ill. ennek értéke.
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-6	Ilyen értékű bankjegy.
font	NOUN	6070ac2c19cad2110a6ea836@6070ac2c19cad2110a6ea836-7	(Angol) font | angol pénznem.
fontos	ADJ	6070ac2c19cad2110a6ea83b@6070ac2c19cad2110a6ea83b-0	Olyan dolog, amely jelentőségénél fogva különös gondot, figyelmet érdemel; jelentős, lényeges.
fontos	ADJ	6070ac2c19cad2110a6ea83b@6070ac2c19cad2110a6ea83b-1	Olyan tárgy, dolog, amelynek vmely cél elérésében, ill. a gyakorlati élet vmely területén nagy szerepe van, amelyet alig lehet nélkülözni, ill. számításon kívül hagyni.
fontos	ADJ	6070ac2c19cad2110a6ea83b@6070ac2c19cad2110a6ea83b-2	Fontos vkinek vmi | elengedhetetlen követelménynek ítéli, elsőrendű testi v. lelki szükségletnek tekinti.
fontos	ADJ	6070ac2c19cad2110a6ea83b@6070ac2c19cad2110a6ea83b-3	Számottevő, befolyásos, tekintélyes személy.
fontos	ADJ	6070ac2c19cad2110a6ea83b@6070ac2c19cad2110a6ea83b-4	Fontoskodó, nagyképű személy, magatartás, megnyilatkozás.
fontos	ADJ	6070ac2c19cad2110a6ea83b@6070ac2c19cad2110a6ea83b-5	Bizonyos számú font értékű, annyi font értéket tevő.
